2016/12/23 16:21:30 INFO  - jmeter.reporters.Summariser: summary =    561 in 00:09:37 =    1.0/s Avg:  2836 Min:  1382 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:22:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:30 =    1.0/s Avg:  1462 Min:  1381 Max:  1528 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:22:00 INFO  - jmeter.reporters.Summariser: summary =    590 in 00:10:07 =    1.0/s Avg:  2769 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:22:30 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:30 =    1.0/s Avg:  1508 Min:  1397 Max:  2266 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:22:30 INFO  - jmeter.reporters.Summariser: summary =    621 in 00:10:37 =    1.0/s Avg:  2706 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:23:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:30 =    1.0/s Avg:  1475 Min:  1381 Max:  1525 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:23:00 INFO  - jmeter.reporters.Summariser: summary =    650 in 00:11:07 =    1.0/s Avg:  2651 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:23:30 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:30 =    1.0/s Avg:  1473 Min:  1381 Max:  1525 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:23:30 INFO  - jmeter.reporters.Summariser: summary =    681 in 00:11:37 =    1.0/s Avg:  2597 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:24:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:30 =    1.0/s Avg:  1501 Min:  1382 Max:  2262 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:24:00 INFO  - jmeter.reporters.Summariser: summary =    710 in 00:12:07 =    1.0/s Avg:  2552 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:24:31 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:31 =    1.0/s Avg:  1661 Min:  1383 Max:  2330 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:24:31 INFO  - jmeter.reporters.Summariser: summary =    741 in 00:12:38 =    1.0/s Avg:  2515 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:25:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:29 =    1.0/s Avg:  1631 Min:  1454 Max:  2333 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:25:00 INFO  - jmeter.reporters.Summariser: summary =    770 in 00:13:07 =    1.0/s Avg:  2482 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:25:30 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:30 =    1.0/s Avg:  1474 Min:  1400 Max:  1524 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:25:30 INFO  - jmeter.reporters.Summariser: summary =    801 in 00:13:37 =    1.0/s Avg:  2443 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:26:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:30 =    1.0/s Avg:  1489 Min:  1383 Max:  1835 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:26:00 INFO  - jmeter.reporters.Summariser: summary =    830 in 00:14:07 =    1.0/s Avg:  2409 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:26:31 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:31 =    1.0/s Avg:  1625 Min:  1399 Max:  2270 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:26:31 INFO  - jmeter.reporters.Summariser: summary =    861 in 00:14:38 =    1.0/s Avg:  2381 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:27:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:29 =    1.0/s Avg:  1598 Min:  1383 Max:  2289 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:27:00 INFO  - jmeter.reporters.Summariser: summary =    890 in 00:15:07 =    1.0/s Avg:  2356 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:27:31 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:31 =    1.0/s Avg:  1584 Min:  1399 Max:  2266 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:27:31 INFO  - jmeter.reporters.Summariser: summary =    921 in 00:15:38 =    1.0/s Avg:  2330 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:28:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:29 =    1.0/s Avg:  1610 Min:  1398 Max:  2266 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:28:00 INFO  - jmeter.reporters.Summariser: summary =    950 in 00:16:07 =    1.0/s Avg:  2308 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:28:31 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:31 =    1.0/s Avg:  1654 Min:  1438 Max:  2340 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:28:31 INFO  - jmeter.reporters.Summariser: summary =    981 in 00:16:38 =    1.0/s Avg:  2287 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:29:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:29 =    1.0/s Avg:  1615 Min:  1384 Max:  2267 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:29:00 INFO  - jmeter.reporters.Summariser: summary =   1010 in 00:17:07 =    1.0/s Avg:  2268 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:29:30 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:30 =    1.0/s Avg:  1560 Min:  1441 Max:  2321 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:29:30 INFO  - jmeter.reporters.Summariser: summary =   1041 in 00:17:37 =    1.0/s Avg:  2247 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:30:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:30 =    1.0/s Avg:  1764 Min:  1469 Max:  2385 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:30:00 INFO  - jmeter.reporters.Summariser: summary =   1070 in 00:18:07 =    1.0/s Avg:  2234 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:30:31 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:31 =    1.0/s Avg:  1739 Min:  1467 Max:  2378 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:30:31 INFO  - jmeter.reporters.Summariser: summary =   1101 in 00:18:38 =    1.0/s Avg:  2220 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:31:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:29 =    1.0/s Avg:  1756 Min:  1485 Max:  2377 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:31:00 INFO  - jmeter.reporters.Summariser: summary =   1130 in 00:19:07 =    1.0/s Avg:  2208 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:31:31 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:31 =    1.0/s Avg:  1807 Min:  1440 Max:  2470 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:31:31 INFO  - jmeter.reporters.Summariser: summary =   1161 in 00:19:38 =    1.0/s Avg:  2197 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:32:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:29 =    1.0/s Avg:  1963 Min:  1453 Max:  2468 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:32:00 INFO  - jmeter.reporters.Summariser: summary =   1190 in 00:20:07 =    1.0/s Avg:  2191 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:32:31 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:31 =    1.0/s Avg:  1928 Min:  1493 Max:  2441 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:32:31 INFO  - jmeter.reporters.Summariser: summary =   1221 in 00:20:38 =    1.0/s Avg:  2185 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:33:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:29 =    1.0/s Avg:  1920 Min:  1439 Max:  2477 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:33:00 INFO  - jmeter.reporters.Summariser: summary =   1250 in 00:21:07 =    1.0/s Avg:  2179 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:33:30 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:31 =    1.0/s Avg:  2057 Min:  1457 Max:  2840 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:33:30 INFO  - jmeter.reporters.Summariser: summary =   1281 in 00:21:37 =    1.0/s Avg:  2176 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:34:01 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:31 =    0.9/s Avg:  2393 Min:  1539 Max:  2847 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:34:01 INFO  - jmeter.reporters.Summariser: summary =   1310 in 00:22:08 =    1.0/s Avg:  2180 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:34:31 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:29 =    1.1/s Avg:  2309 Min:  1487 Max:  2889 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:34:31 INFO  - jmeter.reporters.Summariser: summary =   1341 in 00:22:37 =    1.0/s Avg:  2183 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:35:01 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:31 =    0.9/s Avg:  2424 Min:  1494 Max:  2870 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:35:01 INFO  - jmeter.reporters.Summariser: summary =   1370 in 00:23:08 =    1.0/s Avg:  2189 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:35:30 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:28 =    1.0/s Avg:  2371 Min:  1502 Max:  3089 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:35:30 INFO  - jmeter.reporters.Summariser: summary =   1399 in 00:23:36 =    1.0/s Avg:  2192 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:36:01 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:32 =    1.0/s Avg:  2541 Min:  1608 Max:  3097 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
